ID_Cliente;Nome;Sexo;Idade; Renda_Mensal ;Data_Cadastro;Estado_Civil
16965;Davi da Rosa;F;59;4439.77;2024-06-05 00:00:00+00:00;Casado
16966;Bernardo Azevedo;M;42;15442.37;2025-07-21 00:00:00+00:00;Divorciado
16967;Gabrielly Moura;F;40;2039.61;2022-03-16 00:00:00+00:00;Divorciado
16968;Marcelo da Paz;M;44;5422.4;2023-10-23 00:00:00+00:00;Divorciado
16969;Isabelly Mendes;M;58;4510.55;2024-11-30 00:00:00+00:00;Divorciado
16970;Otávio Lopes;M;69;0.0;2023-04-29 00:00:00+00:00;Divorciado
16971;Sophie Peixoto;F;33;10929.97;2025-03-21 00:00:00+00:00;Casado
16972;Leonardo Aragão;M;23;9348.04;2022-05-02 00:00:00+00:00;Divorciado
16973;Davi Porto;M;73;13879.55;2024-10-10 00:00:00+00:00;Solteiro
16974;Larissa da Luz;F;25;19517.32;2023-03-12 00:00:00+00:00;Divorciado
16975;Dra. Elisa Freitas;M;69;13727.9;2024-06-18 00:00:00+00:00;Solteiro
16976;Gabrielly Freitas;F;33;14977.07;2022-01-02 00:00:00+00:00;Divorciado
16977;Dr. João Lucas Cunha;M;28;23858.89;2023-04-30 00:00:00+00:00;Casado
16978;Mariane Fernandes;M;34;22937.4;2023-01-04 00:00:00+00:00;Solteiro
16979;Enzo Gabriel da Conceição;F;40;18776.36;2021-12-30 00:00:00+00:00;Solteiro
16980;Yasmin Fernandes;M;0;23700.75;2022-12-14 00:00:00+00:00;Casado
16981;Thiago Nunes;M;22;6628.34;2022-08-31 00:00:00+00:00;Casado
16982;Alice da Rosa;M;39;20854.5;2023-10-28 00:00:00+00:00;Divorciado
16983;Kamilly Vieira;M;59;19018.03;2024-05-01 00:00:00+00:00;Casado
16984;Elisa Gomes;F;45;11989.4;2021-11-26 00:00:00+00:00;Solteiro
16985;Danilo Cardoso;M;18;6472.87;2024-07-22 00:00:00+00:00;Solteiro
16986;Renan Azevedo;M;68;2196.56;2023-11-20 00:00:00+00:00;Casado
16987;Benjamin Freitas;F;26;0.0;2021-07-15 00:00:00+00:00;Solteiro
16988;Caio Carvalho;M;26;7905.33;2024-01-19 00:00:00+00:00;Casado
16989;Alexia Azevedo;F;33;10686.33;2024-03-18 00:00:00+00:00;Divorciado
16990;Otávio Nunes;F;39;1219.07;2024-10-14 00:00:00+00:00;Divorciado
16991;Srta. Cecília Jesus;F;45;15955.67;2023-01-17 00:00:00+00:00;Divorciado
16992;Catarina Silveira;M;54;22124.19;2022-06-25 00:00:00+00:00;Casado
16993;Enrico Barbosa;M;35;5522.48;2021-10-30 00:00:00+00:00;Solteiro
16994;Davi Lucca Santos;M;44;9116.14;2023-02-09 00:00:00+00:00;Casado
16995;Maria Vitória Melo;M;73;15766.82;2023-05-03 00:00:00+00:00;Casado
16996;Alice da Costa;F;27;4545.23;2025-06-15 00:00:00+00:00;Solteiro
16997;Marcos Vinicius da Mata;F;66;5762.6;2023-12-21 00:00:00+00:00;Casado
16998;Heloísa Cunha;M;64;18960.05;2023-03-19 00:00:00+00:00;Casado
16999;Isabella da Luz;M;70;7281.89;2023-08-08 00:00:00+00:00;Divorciado
17000;Mariane Moreira;M;58;13370.6;2024-08-19 00:00:00+00:00;Casado
17001;Renan Correia;M;23;0.0;2025-12-05 00:00:00+00:00;Casado
17002;Diego Melo;no value;38;16373.21;2022-01-12 00:00:00+00:00;Divorciado
17003;Nathan Caldeira;F;22;6246.67;2021-10-26 00:00:00+00:00;Divorciado
17004;João Felipe Freitas;M;52;8480.63;2022-05-27 00:00:00+00:00;Solteiro
17005;Lucca Costela;M;70;6208.82;2023-03-06 00:00:00+00:00;Divorciado
17006;Isabelly Cardoso;M;70;10559.17;2024-10-08 00:00:00+00:00;Solteiro
17007;Joaquim Rezende;F;67;9470.0;2026-03-01 00:00:00+00:00;Solteiro
17008;Danilo Dias;F;45;12574.51;2025-06-24 00:00:00+00:00;Divorciado
17009;Isaac Novaes;M;30;2833.77;2022-08-29 00:00:00+00:00;Casado
17010;Lorena Martins;F;32;10395.89;2022-11-19 00:00:00+00:00;Casado
17011;Luiz Henrique Mendes;M;32;22235.02;2022-08-22 00:00:00+00:00;Casado
17012;Mariana da Paz;M;21;2572.65;2024-11-14 00:00:00+00:00;Solteiro
17013;Caio Campos;F;31;5412.66;2024-06-02 00:00:00+00:00;Divorciado
17014;Luiz Felipe Viana;M;24;12375.0;2022-07-29 00:00:00+00:00;Casado
17015;Manuela Novaes;F;65;22252.45;2023-04-28 00:00:00+00:00;Divorciado
17016;Gustavo Henrique Jesus;M;54;1389.12;2021-09-06 00:00:00+00:00;Casado
17017;Srta. Marina Mendes;M;21;10356.6;2021-07-16 00:00:00+00:00;Divorciado
17018;Heloísa Moreira;M;62;5308.57;2025-12-01 00:00:00+00:00;Solteiro
17019;Srta. Gabrielly Ribeiro;F;54;0.0;2021-12-22 00:00:00+00:00;Solteiro
17020;Sofia da Rosa;M;51;19759.49;2021-07-27 00:00:00+00:00;Casado
17021;Kamilly Porto;F;34;24949.97;2026-04-27 00:00:00+00:00;Casado
17022;Emilly Cavalcanti;F;29;8871.91;2023-03-12 00:00:00+00:00;Solteiro
17023;Esther Almeida;M;72;17343.96;2023-01-09 00:00:00+00:00;Divorciado
17024;Vitória Dias;M;52;20548.72;2022-12-10 00:00:00+00:00;Divorciado
17025;Lucca Cardoso;M;47;10249.37;2026-03-04 00:00:00+00:00;Casado
17026;Heitor Sales;F;34;2434.22;2025-12-01 00:00:00+00:00;Divorciado
17027;Clarice Azevedo;F;31;9988.57;2025-03-25 00:00:00+00:00;Casado
17028;Daniela da Cruz;M;29;23282.27;2023-12-10 00:00:00+00:00;Casado
17029;Ana Julia Pinto;M;58;5369.57;2023-04-05 00:00:00+00:00;Solteiro
17030;Alícia Cardoso;M;43;13768.57;2025-05-10 00:00:00+00:00;Solteiro
17031;Isadora Moreira;F;20;21250.82;2021-11-09 00:00:00+00:00;Solteiro
17032;Emanuel Aragão;F;59;4523.24;2025-08-12 00:00:00+00:00;Solteiro
17033;Ana Júlia Sales;F;70;7168.17;2022-08-16 00:00:00+00:00;Divorciado
17034;Emilly Cardoso;F;57;23525.99;2023-09-03 00:00:00+00:00;Solteiro
17035;Davi Lucca Costela;F;35;14759.51;2023-04-13 00:00:00+00:00;Casado
17036;Bruno Mendes;M;43;15020.79;2021-06-02 00:00:00+00:00;Casado
17037;Sr. Yago Silveira;F;37;3804.27;2023-02-14 00:00:00+00:00;Divorciado
17038;Stephany Moraes;F;45;0.0;2022-09-16 00:00:00+00:00;Solteiro
17039;Sra. Eduarda Peixoto;M;33;13675.04;2024-08-16 00:00:00+00:00;Divorciado
17040;Benjamin Silva;F;32;18184.26;2022-01-22 00:00:00+00:00;Casado
17041;Sophie Duarte;F;72;3291.3;2022-11-23 00:00:00+00:00;Casado
17042;Danilo Aragão;M;68;0.0;2021-11-28 00:00:00+00:00;Divorciado
17043;Ana Vitória Teixeira;F;47;12260.26;2023-05-29 00:00:00+00:00;Casado
17044;Lucca da Costa;M;26;12476.12;2024-01-03 00:00:00+00:00;Solteiro
17045;Laura das Neves;M;42;5185.97;2023-03-14 00:00:00+00:00;Solteiro
17046;Luiz Felipe Fernandes;M;43;21243.49;2022-03-27 00:00:00+00:00;Divorciado
17047;Benício da Conceição;F;48;6184.38;2022-11-08 00:00:00+00:00;Divorciado
17048;Vicente Fogaça;M;49;21455.14;2025-05-04 00:00:00+00:00;Solteiro
17049;Fernando Rodrigues;M;64;11880.66;2022-12-12 00:00:00+00:00;Solteiro
17050;Ana Vitória Jesus;M;73;6881.61;2023-06-18 00:00:00+00:00;Casado
17051;Luiz Fernando Porto;M;0;21064.54;2025-03-28 00:00:00+00:00;Divorciado
17052;Agatha Fernandes;F;38;15476.56;2023-02-22 00:00:00+00:00;Divorciado
17053;Nicole Rodrigues;M;63;10773.85;2021-12-14 00:00:00+00:00;Solteiro
17054;Emanuella Peixoto;M;51;9530.78;2024-12-05 00:00:00+00:00;Solteiro
17055;Maria Eduarda Caldeira;M;55;23451.14;2025-11-20 00:00:00+00:00;Casado
17056;Lucas Gomes;F;64;20678.35;2022-05-10 00:00:00+00:00;Casado
17057;Sr. Noah Souza;F;20;10441.57;2024-07-10 00:00:00+00:00;Divorciado
17058;Sra. Marina Santos;M;28;13732.03;2023-11-25 00:00:00+00:00;Solteiro
17059;Fernando Pires;M;34;17048.6;2021-06-17 00:00:00+00:00;Divorciado
17060;Stella da Cunha;F;43;4735.32;2024-09-06 00:00:00+00:00;Divorciado
17061;Luiza Pinto;M;25;21121.68;2023-11-13 00:00:00+00:00;Casado
17062;Lucas Gabriel Souza;M;34;9526.04;2023-09-10 00:00:00+00:00;Divorciado
17063;João Campos;F;51;13681.56;2026-04-07 00:00:00+00:00;Divorciado
17064;Gabriela Moreira;M;61;20999.12;2022-06-25 00:00:00+00:00;Divorciado
17065;Lucas Gabriel Novaes;M;73;3224.61;2025-08-25 00:00:00+00:00;Solteiro
17066;Lorena Araújo;F;56;23799.64;2024-09-13 00:00:00+00:00;Divorciado
17067;Luana Cunha;M;27;20947.54;2023-07-28 00:00:00+00:00;Divorciado
17068;Davi Lucca Lopes;F;73;11344.49;2025-02-18 00:00:00+00:00;Divorciado
17069;Maria Sophia Azevedo;F;41;19586.42;2022-05-22 00:00:00+00:00;Casado
17070;Raul da Costa;M;25;5206.61;2021-08-30 00:00:00+00:00;Casado
17071;João Gabriel Ferreira;F;36;4675.92;2023-05-29 00:00:00+00:00;Solteiro
17072;Marina Moura;M;65;17417.28;2024-05-01 00:00:00+00:00;Casado
17073;João Felipe Novaes;F;36;22505.64;2023-09-13 00:00:00+00:00;Casado
17074;Lavínia Nascimento;F;32;13948.64;2024-06-11 00:00:00+00:00;Divorciado
17075;Pedro Lucas Castro;F;38;21746.08;2024-08-18 00:00:00+00:00;Casado
17076;Maysa Almeida;M;47;11628.77;2026-03-27 00:00:00+00:00;Divorciado
17077;Caio Teixeira;M;70;18630.69;2023-11-19 00:00:00+00:00;Solteiro
17078;Enrico Mendes;M;70;1505.53;2021-10-08 00:00:00+00:00;Divorciado
17079;Srta. Maitê das Neves;F;25;18959.93;2025-05-08 00:00:00+00:00;Casado
17080;Miguel Costa;M;44;9645.63;2021-12-04 00:00:00+00:00;Divorciado
17081;Rebeca Gomes;M;32;4707.53;2023-06-01 00:00:00+00:00;Solteiro
17082;Samuel Alves;M;59;16987.62;2024-03-27 00:00:00+00:00;Solteiro
17083;Luiz Otávio Silva;no value;61;8448.23;2025-05-22 00:00:00+00:00;Casado
17084;Dr. Breno Cavalcanti;F;60;12104.67;2021-10-09 00:00:00+00:00;Casado
17085;Amanda Oliveira;no value;26;23463.41;2023-12-03 00:00:00+00:00;Solteiro
17086;Bárbara Azevedo;M;73;11366.23;2022-10-16 00:00:00+00:00;Solteiro
17087;Lucas Teixeira;M;75;1607.63;2021-06-15 00:00:00+00:00;Divorciado
17088;Lorenzo Pinto;F;40;6310.01;2022-08-08 00:00:00+00:00;Casado
17089;Dra. Ana Clara das Neves;F;65;18278.08;2022-11-24 00:00:00+00:00;Divorciado
17090;Vitória Alves;F;27;22372.45;2023-12-25 00:00:00+00:00;Divorciado
17091;Melissa Lopes;F;52;24786.85;2022-04-24 00:00:00+00:00;Solteiro
17092;Pedro Miguel das Neves;M;23;16989.71;2025-11-30 00:00:00+00:00;Casado
17093;Rebeca da Paz;no value;67;13018.04;2023-01-28 00:00:00+00:00;Solteiro
17094;Sra. Marina da Costa;F;73;23820.88;2023-01-31 00:00:00+00:00;Solteiro
17095;Sarah da Conceição;F;68;4367.1;2025-10-10 00:00:00+00:00;Divorciado
17096;Ana Silveira;F;53;3161.77;2021-08-03 00:00:00+00:00;Divorciado
17097;Mariana Oliveira;M;20;1700.46;2022-04-04 00:00:00+00:00;Solteiro
17098;Carolina da Mata;F;19;10602.36;2024-05-25 00:00:00+00:00;Divorciado
17099;Alexia Ferreira;M;70;18704.58;2021-06-14 00:00:00+00:00;Solteiro
17100;Isabella Duarte;F;37;19024.32;2024-12-06 00:00:00+00:00;Solteiro
17101;Ana Vitória Castro;F;42;23240.8;2023-03-26 00:00:00+00:00;Casado
17102;Bernardo Oliveira;M;71;21338.54;2022-12-11 00:00:00+00:00;Divorciado
17103;Sr. Benício Dias;M;44;24994.42;2025-09-29 00:00:00+00:00;Divorciado
17104;Maria Clara Correia;F;36;21457.09;2022-04-18 00:00:00+00:00;Solteiro
17105;Emanuella da Mota;F;61;18141.55;2024-05-04 00:00:00+00:00;Divorciado
17106;Vicente Alves;M;53;12297.4;2024-07-23 00:00:00+00:00;Casado
17107;Bryan Rezende;M;68;0.0;2025-10-27 00:00:00+00:00;Divorciado
17108;Alice Sales;F;45;14182.91;2025-10-29 00:00:00+00:00;Casado
17109;Amanda Barbosa;M;40;6662.9;2021-10-21 00:00:00+00:00;Solteiro
17110;Agatha Caldeira;F;67;1856.82;2021-07-22 00:00:00+00:00;Divorciado
17111;Srta. Maria da Mota;M;33;8942.63;2022-01-29 00:00:00+00:00;Solteiro
17112;Sra. Gabrielly Silveira;M;26;8381.82;2023-10-17 00:00:00+00:00;Divorciado
17113;Mariana Peixoto;M;29;22297.45;2022-11-06 00:00:00+00:00;Divorciado
17114;Joaquim Oliveira;F;69;1914.08;2024-08-17 00:00:00+00:00;Divorciado
17115;Joana Araújo;F;29;1992.71;2025-04-30 00:00:00+00:00;Divorciado
17116;Carolina Porto;F;0;1653.28;2023-05-17 00:00:00+00:00;Solteiro
17117;Sra. Rebeca Nunes;F;72;7106.56;2024-03-18 00:00:00+00:00;Solteiro
17118;Ana Júlia Pinto;M;23;11055.39;2024-08-15 00:00:00+00:00;Divorciado
17119;Ian Sales;F;30;5647.68;2022-06-26 00:00:00+00:00;Solteiro
17120;Melissa Barbosa;F;57;21689.69;2023-08-16 00:00:00+00:00;Casado
17121;Nicole Barbosa;M;18;10328.72;2021-06-05 00:00:00+00:00;Casado
17122;Marina Nunes;F;61;17494.21;2022-08-12 00:00:00+00:00;Solteiro
17123;Lara Melo;F;69;7343.34;2023-05-28 00:00:00+00:00;Solteiro
17124;Larissa Cavalcanti;F;39;20278.73;2024-02-28 00:00:00+00:00;Casado
17125;Dra. Brenda da Cruz;F;20;15872.39;2024-02-22 00:00:00+00:00;Casado
17126;João Pedro Moraes;F;55;24918.36;2021-06-22 00:00:00+00:00;Solteiro
17127;Davi Castro;M;36;0.0;2021-08-18 00:00:00+00:00;Solteiro
17128;Marcelo da Mata;M;19;22755.75;2024-01-15 00:00:00+00:00;Divorciado
17129;Luiz Henrique Carvalho;F;63;6906.23;2024-05-06 00:00:00+00:00;Casado
17130;Larissa Dias;F;20;12649.93;2024-09-03 00:00:00+00:00;Solteiro
17131;Leandro Lima;M;75;14636.37;2024-12-27 00:00:00+00:00;Casado
17132;Maria Eduarda Silva;F;23;13770.71;2023-07-09 00:00:00+00:00;Divorciado
17133;Olivia da Mota;M;49;14098.42;2022-04-21 00:00:00+00:00;Solteiro
17134;Ana Júlia da Luz;M;32;9953.54;2022-07-19 00:00:00+00:00;Divorciado
17135;Cauã Costela;M;57;13330.83;2021-07-30 00:00:00+00:00;Divorciado
17136;Yasmin Azevedo;M;0;3548.46;2025-10-28 00:00:00+00:00;Casado
17137;Maysa Cunha;M;18;22837.25;2024-09-26 00:00:00+00:00;Divorciado
17138;Rafaela Alves;F;38;6758.2;2024-01-02 00:00:00+00:00;Solteiro
17139;Vinicius da Mota;F;20;21409.85;2022-08-25 00:00:00+00:00;Divorciado
17140;Larissa Santos;F;0;22131.6;2024-08-04 00:00:00+00:00;Divorciado
17141;Luana Cunha;M;58;4927.94;2023-10-07 00:00:00+00:00;Casado
17142;Dr. Fernando Oliveira;M;47;9304.83;2025-08-07 00:00:00+00:00;Divorciado
17143;Brenda Lima;M;42;11149.39;2023-02-24 00:00:00+00:00;Casado
17144;Maysa Vieira;F;42;0.0;2022-01-11 00:00:00+00:00;Divorciado
17145;Thales Campos;M;45;18088.76;2021-12-07 00:00:00+00:00;Casado
17146;Stephany Oliveira;F;71;8885.92;2024-09-18 00:00:00+00:00;Casado
17147;Raquel Jesus;F;73;19402.92;2023-10-16 00:00:00+00:00;Divorciado
17148;Stephany da Costa;M;37;4003.55;2025-09-19 00:00:00+00:00;Divorciado
17149;Vinicius Fogaça;F;30;20726.71;2021-06-25 00:00:00+00:00;Casado
17150;Ian Ferreira;F;75;4736.93;2023-12-23 00:00:00+00:00;Divorciado
17151;Vitor Gomes;M;46;24125.82;2021-05-26 00:00:00+00:00;Divorciado
17152;Ana da Paz;F;18;11513.03;2023-06-01 00:00:00+00:00;Casado
17153;Noah da Mata;M;68;20468.66;2022-01-17 00:00:00+00:00;Divorciado
17154;Sr. Renan da Conceição;F;58;10025.55;2021-11-26 00:00:00+00:00;Divorciado
17155;Luiz Gustavo Melo;M;25;24612.92;2023-12-11 00:00:00+00:00;Solteiro
17156;Luiz Henrique Nascimento;M;22;14742.73;2021-07-08 00:00:00+00:00;Solteiro
17157;Lara Nascimento;M;45;9307.07;2025-02-20 00:00:00+00:00;Divorciado
17158;Maria Martins;M;61;17137.02;2023-04-13 00:00:00+00:00;Solteiro
17159;Dra. Marcela Correia;no value;24;13705.16;2023-02-08 00:00:00+00:00;Divorciado
17160;Levi Gomes;F;57;24552.37;2025-04-08 00:00:00+00:00;Divorciado
17161;Luna Porto;M;41;20883.58;2023-08-05 00:00:00+00:00;Casado
17162;Sr. Marcos Vinicius Monteiro;M;58;11453.65;2026-04-17 00:00:00+00:00;Casado
17163;Lucas Gabriel Fernandes;M;29;9222.09;2024-09-11 00:00:00+00:00;Solteiro
17164;Pietra Fogaça;F;60;7986.77;2021-09-13 00:00:00+00:00;Divorciado
17165;Catarina Aragão;F;24;11613.9;2021-05-23 00:00:00+00:00;Divorciado
17166;Ana Vitória Alves;F;40;22912.95;2022-11-11 00:00:00+00:00;Casado
17167;Rafaela Araújo;F;36;8549.37;2024-06-02 00:00:00+00:00;Casado
17168;Vicente Freitas;F;34;13507.42;2022-06-14 00:00:00+00:00;Casado
17169;Daniel Araújo;M;72;17578.05;2024-05-01 00:00:00+00:00;Divorciado
17170;Larissa Cardoso;F;33;11507.55;2023-08-31 00:00:00+00:00;Divorciado
17171;Luiz Miguel da Mota;F;22;7135.67;2023-09-04 00:00:00+00:00;Solteiro
17172;Pietra Moreira;F;57;13070.85;2025-01-23 00:00:00+00:00;Divorciado
17173;Ana Beatriz Duarte;F;29;12676.56;2022-05-17 00:00:00+00:00;Casado
17174;Dra. Ana Julia Moreira;F;74;4737.65;2026-01-17 00:00:00+00:00;Solteiro
17175;Sofia Novaes;M;34;11436.09;2026-03-04 00:00:00+00:00;Divorciado
17176;André Melo;F;23;0.0;2024-07-23 00:00:00+00:00;Solteiro
17177;Ana Júlia Silveira;M;47;18241.61;2023-02-05 00:00:00+00:00;Divorciado
17178;Bárbara Santos;F;30;2348.55;2024-06-21 00:00:00+00:00;Casado
17179;Luiz Henrique Sales;M;45;0.0;2023-11-17 00:00:00+00:00;Divorciado
17180;Kevin Azevedo;M;30;23955.42;2023-12-13 00:00:00+00:00;Casado
17181;Guilherme da Cunha;M;19;3349.8;2022-10-11 00:00:00+00:00;Solteiro
17182;Srta. Maria Julia Sales;M;0;24193.15;2025-01-18 00:00:00+00:00;Divorciado
17183;Carolina das Neves;M;48;0.0;2021-09-02 00:00:00+00:00;Divorciado
17184;Kamilly Correia;M;40;16524.43;2026-05-10 00:00:00+00:00;Casado
17185;Mirella das Neves;M;68;21723.28;2026-03-07 00:00:00+00:00;Divorciado
17186;Sr. Bernardo Santos;F;26;19827.11;2022-03-29 00:00:00+00:00;Casado
17187;Dra. Gabriela Nunes;no value;32;11279.45;2024-03-19 00:00:00+00:00;Casado
17188;Ana Lívia da Luz;M;38;4733.89;2023-06-14 00:00:00+00:00;Casado
17189;Vitor Gabriel Gonçalves;M;74;7376.9;2022-02-24 00:00:00+00:00;Casado
17190;Clara da Cunha;M;40;6658.91;2022-11-20 00:00:00+00:00;Divorciado
17191;Gabriela da Rocha;F;74;3857.23;2025-07-19 00:00:00+00:00;Divorciado
17192;Mariana da Conceição;F;35;3529.0;2023-09-04 00:00:00+00:00;Divorciado
17193;Maria Julia Cavalcanti;F;70;19235.01;2022-03-06 00:00:00+00:00;Solteiro
17194;Caio Pinto;no value;31;23620.68;2024-09-16 00:00:00+00:00;Solteiro
17195;Sabrina Lopes;M;57;12178.14;2023-04-27 00:00:00+00:00;Solteiro
17196;Emanuella Moraes;F;20;0.0;2023-06-01 00:00:00+00:00;Solteiro
17197;Gabriel da Costa;M;70;11224.47;2024-05-07 00:00:00+00:00;Casado
17198;Yuri Caldeira;F;36;1697.28;2022-12-10 00:00:00+00:00;Divorciado
17199;Rafaela Nogueira;F;31;11968.78;2023-12-07 00:00:00+00:00;Solteiro
17200;João Vitor Dias;F;23;24057.61;2023-09-29 00:00:00+00:00;Divorciado
17201;Ana Júlia Correia;F;64;16257.48;2022-06-26 00:00:00+00:00;Casado
17202;Rodrigo Cavalcanti;F;63;1939.28;2021-10-13 00:00:00+00:00;Divorciado
17203;Eloah Azevedo;F;44;4217.25;2023-04-19 00:00:00+00:00;Solteiro
17204;Ana Rocha;M;41;13279.72;2024-09-06 00:00:00+00:00;Divorciado
17205;Sr. Davi Luiz Moraes;F;49;2724.24;2023-12-31 00:00:00+00:00;Casado
17206;Ana Julia Santos;M;36;10258.01;2025-05-13 00:00:00+00:00;Solteiro
17207;Sr. Murilo Peixoto;M;53;11874.68;2024-05-04 00:00:00+00:00;Divorciado
17208;Julia Correia;M;0;18871.54;2021-07-10 00:00:00+00:00;Solteiro
17209;Bruna das Neves;M;20;5138.43;2021-11-27 00:00:00+00:00;Divorciado
17210;Emanuella Nogueira;M;39;0.0;2025-02-23 00:00:00+00:00;Divorciado
17211;Bryan Rocha;F;65;2554.48;2023-12-12 00:00:00+00:00;Divorciado
17212;Amanda Moreira;F;37;9312.14;2023-08-16 00:00:00+00:00;Solteiro
17213;Alícia Teixeira;F;59;16519.78;2024-02-24 00:00:00+00:00;Divorciado
17214;Dra. Melissa Pinto;F;65;13558.73;2021-10-05 00:00:00+00:00;Casado
17215;Isadora Silva;F;62;3571.51;2021-07-28 00:00:00+00:00;Divorciado
17216;Alice da Rocha;M;42;9523.45;2021-10-21 00:00:00+00:00;Solteiro
17217;Lucas Gabriel da Cunha;F;51;23263.27;2022-09-13 00:00:00+00:00;Casado
17218;Sr. João Vitor Melo;M;62;17480.36;2021-12-20 00:00:00+00:00;Casado
17219;Maria Alice Carvalho;F;38;0.0;2025-03-06 00:00:00+00:00;Solteiro
17220;Gustavo Henrique Fogaça;M;75;16058.31;2023-01-03 00:00:00+00:00;Casado
17221;Vinicius Silveira;F;69;6566.52;2022-01-04 00:00:00+00:00;Divorciado
17222;Yuri Cardoso;M;39;10012.96;2022-12-24 00:00:00+00:00;Divorciado
17223;Davi Lucca da Mata;F;0;22344.0;2024-08-06 00:00:00+00:00;Casado
17224;Dr. Luiz Felipe da Rosa;F;30;1520.71;2023-03-04 00:00:00+00:00;Solteiro
17225;Leandro Almeida;M;33;9124.01;2022-02-07 00:00:00+00:00;Divorciado
17226;Alícia Nogueira;M;44;16720.8;2024-01-25 00:00:00+00:00;Solteiro
17227;João Miguel da Conceição;M;47;0.0;2026-02-18 00:00:00+00:00;Casado
17228;Dr. Renan Campos;F;53;3581.47;2023-12-24 00:00:00+00:00;Divorciado
17229;Cauã Martins;M;65;15700.57;2022-12-05 00:00:00+00:00;Casado
17230;Heloísa da Luz;F;28;3893.88;2024-06-09 00:00:00+00:00;Solteiro
17231;Theo Moreira;M;35;10490.94;2023-07-20 00:00:00+00:00;Casado
17232;Vitor Gomes;F;46;1621.76;2021-06-23 00:00:00+00:00;Solteiro
17233;Felipe Peixoto;M;58;0.0;2024-01-09 00:00:00+00:00;Divorciado
17234;Marcela Mendes;F;65;3923.66;2023-04-17 00:00:00+00:00;Casado
17235;Bernardo da Luz;M;33;0.0;2023-07-07 00:00:00+00:00;Divorciado
17236;Lara Silveira;F;30;7303.46;2024-09-09 00:00:00+00:00;Divorciado
17237;Rafael da Conceição;F;49;11505.11;2022-04-23 00:00:00+00:00;Casado
17238;Eduarda Pinto;F;46;21824.95;2024-06-28 00:00:00+00:00;Solteiro
17239;Maysa Lima;F;22;16541.03;2024-04-19 00:00:00+00:00;Solteiro
17240;Kamilly Lopes;M;63;16490.88;2024-02-24 00:00:00+00:00;Casado
17241;Francisco Campos;F;42;7126.8;2022-10-25 00:00:00+00:00;Casado
17242;Maria Fernanda Aragão;M;44;17406.81;2023-12-03 00:00:00+00:00;Casado
17243;Srta. Melissa Oliveira;M;18;24672.0;2025-12-06 00:00:00+00:00;Divorciado
17244;Rodrigo Jesus;F;46;4827.5;2022-09-05 00:00:00+00:00;Solteiro
17245;Maria Clara Gomes;M;30;18098.11;2024-12-28 00:00:00+00:00;Casado
17246;Paulo Lima;no value;50;6407.06;2024-12-12 00:00:00+00:00;Solteiro
17247;Catarina da Rosa;F;51;11663.98;2021-07-23 00:00:00+00:00;Casado
17248;Breno da Rosa;F;57;17938.42;2024-03-14 00:00:00+00:00;Divorciado
17249;Milena Campos;F;35;11479.95;2022-05-31 00:00:00+00:00;Divorciado
17250;Dr. Luiz Felipe Santos;M;23;9974.11;2025-05-26 00:00:00+00:00;Casado
17251;Dra. Eloah Lima;F;27;19365.79;2022-05-20 00:00:00+00:00;Solteiro
17252;Gustavo Barbosa;M;35;12463.38;2023-06-30 00:00:00+00:00;Solteiro
17253;Bruno Ferreira;F;29;13691.58;2021-10-12 00:00:00+00:00;Divorciado
17254;Joaquim Santos;F;22;1790.49;2026-03-08 00:00:00+00:00;Divorciado
17255;Dr. Thales Viana;F;23;6705.67;2026-03-07 00:00:00+00:00;Divorciado
17256;Alexandre Correia;F;47;17706.57;2022-12-22 00:00:00+00:00;Divorciado
17257;Dr. Diogo Nascimento;F;48;9381.78;2023-03-04 00:00:00+00:00;Divorciado
17258;Augusto Jesus;M;57;12436.71;2022-06-23 00:00:00+00:00;Divorciado
17259;Cauã Melo;M;51;12184.08;2022-04-09 00:00:00+00:00;Casado
17260;Otávio Moreira;F;50;10666.05;2024-10-26 00:00:00+00:00;Solteiro
17261;Clarice Dias;M;39;24487.67;2022-08-18 00:00:00+00:00;Divorciado
17262;Felipe Ramos;M;36;6397.06;2024-03-18 00:00:00+00:00;Divorciado
17263;Daniel Costa;M;51;6121.06;2026-05-17 00:00:00+00:00;Divorciado
17264;Felipe Pereira;F;54;15939.35;2025-10-24 00:00:00+00:00;Solteiro
17265;Sra. Maitê Melo;M;68;6822.19;2024-10-18 00:00:00+00:00;Divorciado
17266;Sr. Marcos Vinicius Pereira;M;54;16359.62;2022-11-25 00:00:00+00:00;Solteiro
17267;Ana Júlia da Conceição;F;59;21769.53;2023-03-22 00:00:00+00:00;Divorciado
17268;Miguel Barros;M;18;16660.58;2023-08-19 00:00:00+00:00;Solteiro
17269;Olivia da Cunha;M;73;23416.24;2022-08-07 00:00:00+00:00;Casado
17270;Caroline da Mata;F;60;0.0;2022-12-14 00:00:00+00:00;Casado
17271;Emilly Sales;F;58;5039.38;2022-01-01 00:00:00+00:00;Solteiro
17272;Stephany Lima;M;54;19480.42;2024-10-14 00:00:00+00:00;Solteiro
17273;Sra. Nina da Luz;F;47;21016.72;2022-10-02 00:00:00+00:00;Divorciado
17274;Maria Sophia Moura;M;48;16693.4;2022-03-06 00:00:00+00:00;Casado
17275;Carlos Eduardo Rodrigues;F;52;13984.54;2025-09-10 00:00:00+00:00;Casado
17276;Matheus Freitas;F;41;9634.94;2023-12-27 00:00:00+00:00;Casado
